t,z,zdot,state,u_h,apex_pred,apex_event
14.67600000000157,0.360670760258587,-4.3755619069585895e-06,STANCE,0.07233230993510929,0.36067076025956285,0
14.678000000001571,0.3606707527423928,-3.758097119122599e-06,STANCE,0.07233231181422184,0.36067075274311267,0
14.680000000001572,0.3606707464609639,-3.1407144249859926e-06,STANCE,0.07233231338463333,0.3606707464614667,0
14.682000000001572,0.3606707414135389,-2.523712512868473e-06,STANCE,0.07233231464653413,0.3606707414138635,0
14.684000000001573,0.36067073759876095,-1.907388966766036e-06,STANCE,0.07233231560026342,0.36067073759894636,0
14.686000000001574,0.3606707350146807,-1.2920401256382832e-06,STANCE,0.07233231624630855,0.3606707350147658,0
14.688000000001574,0.36067073365875885,-6.779609437728113e-07,STANCE,0.07233231658530444,0.36067073365878227,0
14.690000000001575,0.36067073352786916,-6.544485220668483e-08,STANCE,0.07233231661803266,0.3606707335278694,0
14.692000000001576,0.3606707346183019,5.452163786472917e-07,STANCE,0.07233231634542074,0.36067073461831706,0
14.694000000001576,0.36067073692576745,1.1537327751220401e-06,STANCE,0.07233231576854118,0.3606707369258353,0
14.696000000001577,0.36067074044540004,1.75981629513559e-06,STANCE,0.07233231488861053,0.3606707404455579,0
14.698000000001578,0.36067074517176195,2.363180961800341e-06,STANCE,0.07233231370698835,0.3606707451720466,0
14.700000000001578,0.36067075109884794,2.9635429955190655e-06,STANCE,0.07233231222517611,0.3606707510992956,0
14.70200000000158,0.3606707582200898,3.560620944637202e-06,STANCE,0.072332310444816,0.360670758220736,0
14.70400000000158,0.36067076652836144,4.154135814549923e-06,STANCE,0.07233230836768975,0.360670766529241,0
14.70600000000158,0.36067077601598385,4.743811195232832e-06,STANCE,0.0723323059957173,0.3606707760171308,0
14.708000000001581,0.3606707866747306,5.329373387099789e-06,STANCE,0.07233230333095544,0.36067078667617825,0
14.710000000001582,0.36067079849583367,5.910551525210732e-06,STANCE,0.07233230037559644,0.36067079849761424,0
14.712000000001582,0.3606708114699891,6.487077701684668e-06,STANCE,0.07233229713196652,0.3606708114721339,0
14.714000000001583,0.36067082558736324,7.058687086300944e-06,STANCE,0.07233229360252431,0.36067082558990277,0
14.716000000001584,0.3606708408375993,7.62511804528039e-06,STANCE,0.07233228978985932,0.3606708408405627,0
14.718000000001584,0.36067085720982384,8.186112258101555e-06,STANCE,0.07233228569669017,0.3606708572132393,0
14.720000000001585,0.3606708746926535,8.741414832380589e-06,STANCE,0.07233228132586297,0.3606708746965481,0
14.722000000001586,0.3606708932742024,9.290774416741055e-06,STANCE,0.07233227668034953,0.3606708932786019,0
14.724000000001586,0.360670912942089,9.833943311608442e-06,STANCE,0.07233227176324553,0.3606709129470179,0
14.726000000001587,0.3606709336834441,1.037067757792671e-05,STANCE,0.07233226657776855,0.36067093368892583,0
14.728000000001588,0.3606709554849184,1.09007371436464e-05,STANCE,0.07233226112725631,0.3606709554909748,0
14.730000000001588,0.36067097833269024,1.1423885908081117e-05,STANCE,0.07233225541516454,0.36067097833934186,0
14.73200000000159,0.36067100221247395,1.1939891843998981e-05,STANCE,0.07233224944506499,0.3606710022197401,0
14.73400000000159,0.36067102710952814,1.2448527097435005e-05,STANCE,0.07233224322064338,0.3606710271174265,0
14.73600000000159,0.3606710530086643,1.294956808515354e-05,STANCE,0.07233223674569719,0.36067105301721125,0
14.738000000001591,0.3606710798942555,1.3442795589760968e-05,STANCE,0.07233223002413353,0.3606710799034659,0
14.740000000001592,0.3606711077502452,1.3927994852394931e-05,STANCE,0.07233222305996688,0.3606711077601325,0
14.742000000001592,0.36067113656015654,1.4404955662998834e-05,STANCE,0.07233221585731685,0.36067113657073263,0
14.744000000001593,0.36067116630710144,1.4873472448070943e-05,STANCE,0.07233220842040583,0.3606711663183767,0
14.746000000001594,0.36067119697379013,1.533334435594799e-05,STANCE,0.07233220075355666,0.3606711969857734,0
14.748000000001595,0.3606712285425408,1.5784375339512624e-05,STANCE,0.07233219286119015,0.3606712285552394,0
14.750000000001595,0.3606712609952893,1.622637423630787e-05,STANCE,0.07233218474782276,0.360671261008709,0
