t,z,vz,E_total
2.9583333333333752,-0.0961333658685336,0.2707525648844305,192.4810429649696
2.962500000000042,-0.09497878688429869,0.2770989562163796,191.85818071231827
2.966666666666709,-0.09380108878601168,0.282647543588883,191.22361452419858
2.970833333333376,-0.09260363597594458,0.2873886744161036,190.57920031109046
2.9750000000000427,-0.09138978890815462,0.29132329626958975,189.92678728601356
2.9791666666667096,-0.09016289164057308,0.29445534421957237,189.26820781088455
2.9833333333333765,-0.08892625996991137,0.29679160095881096,188.60527069579447
2.9875000000000433,-0.08768317066102921,0.298341434131718,187.93975513637525
2.99166666666671,-0.08643685168057873,0.2991165553081144,187.2734053008227
2.995833333333377,-0.08519042234352958,0.2991430408917937,186.6079038029222
3.000000000000044,-0.0839470424924452,0.29841116426025205,185.94492896060507
3.004166666666711,-0.08270974283586398,0.29695191757949335,185.28609865039044
3.0083333333333777,-0.08148147360106847,0.29478461635092074,184.63297313808167
3.0125000000000446,-0.0802650995644199,0.2919297687956554,183.98705857649745
3.0166666666667115,-0.07906339515389314,0.2884090585264248,183.3498048342635
3.0208333333333783,-0.07787904031616953,0.28424516105366804,182.7226037254228
3.025000000000045,-0.07671461711156678,0.27946156910466086,182.1067876906399
3.029166666666712,-0.07557260699700868,0.2740824274939425,181.50362890072864
3.033333333333379,-0.0744553887541247,0.2681323782921558,180.9143387514905
3.037500000000046,-0.07336523701709133,0.2616364168880107,180.3400677175084
3.0416666666667127,-0.07230432135297052,0.2546197593889957,179.78190553164578
3.0458333333333796,-0.07127470584604306,0.24710772166259073,179.2408816565311
3.0500000000000465,-0.07027834913693898,0.23912561018498055,178.7179660142308
3.0541666666667133,-0.06931710486719299,0.2306986247390374,178.214069940592
3.05833333333338,-0.06839272248014903,0.2218517728905473,177.7300473313258
3.062500000000047,-0.0675068483298551,0.21260979607054575,177.2666959477675
3.066666666666714,-0.06666102705067195,0.20299710700395338,176.824758851341
3.070833333333381,-0.06585670314171756,0.19303773814905328,176.40492593703485
3.0750000000000477,-0.06509522272193372,0.18275530074812066,176.00783553762582
3.0791666666667146,-0.06437783541344547,0.17217295403718091,175.6340760719296
3.0833333333333814,-0.06370569631294791,0.1613133841194123,175.284187711979
3.0875000000000483,-0.06307986801306159,0.150198791972717,174.95866404570802
3.091666666666715,-0.06250132263791135,0.13885089003605786,174.65795371342372
3.095833333333382,-0.06197094385958221,0.12729090679899285,174.38246199806
3.100000000000049,-0.06148952886455912,0.11553959880554145,174.1325523509097
3.104166666666716,-0.06105779024175054,0.10361726947406082,173.90854783621506
3.1083333333333827,-0.06067635776620907,0.0915437941299517,173.71073247964256
3.1125000000000496,-0.06034578005518716,0.07933865064525676,173.53935250728003
3.1166666666667164,-0.06006652607568437,0.06702095508067044,173.3946174633601
3.1208333333333833,-0.059838986485159,0.054609501726089055,173.27670119643466
3.12500000000005,-0.059663474789575684,0.042122806939996094,173.1857427052026
3.129166666666717,-0.05954022830544509,0.02957915619134174,173.1218468366256
3.133333333333384,-0.05946940891498163,0.01699665371123264,173.0850848303642
3.137500000000051,-0.05945110360595583,0.004393274166190373,173.07549470492702
3.1416666666667177,-0.059485324790258136,-0.008213084232552868,173.0930814822607
3.1458333333333846,-0.05957200992781467,-0.020804433013567096,173.13781700432384
3.1500000000000514,-0.05971102012923129,-0.033362448339988804,173.20963916049817
